GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
34025115007,2849,1563,1243,43
34025172001,3073,1427,1547,99
34025172002,4578,2480,1988,110
34025080001,2324,1359,930,35
34033060E02,2052,293,1706,53
34035050026,3710,1750,1903,57
34021005004,6682,2076,4482,124
34021055W10,2784,166,2592,26
34021010019,6309,2503,3666,140
34021055N06,2588,259,2289,40
34021055W13,2317,40,2257,20
34021055S02,1116,106,970,40
34021055S03,1938,405,1513,20
34021015022,2267,1203,997,67
34035025015,3707,2076,1582,49
34021015016,2993,1093,1810,90
34021055E04,2522,155,2309,58
34021035002,3949,1369,2479,101
34021005002,7162,2214,4854,94
34021035003,4073,772,3217,84
34021010004,4110,1039,2967,104
34035040211,8524,3467,4975,82
34035100002,3179,1679,1449,51
34035040104,3700,978,2655,67
34035030013,3148,1378,1689,81
34035105001,3933,2200,1653,80
34021065004,9525,1832,7479,214
34021035016,8166,1665,6335,166
34021065010,3429,713,2656,60
34021055E05,2657,559,2061,37
34021015040,2877,1397,1407,73
34021015010,4111,2317,1735,59
34021015046,2816,1688,1070,58
34021015033,3263,1491,1687,85
34021015045,4631,2818,1719,94
34021015037,2580,1190,1327,63
34021015014,4029,1688,2217,124
34021015064,3818,1995,1715,108
34035040544,3158,505,2581,72
34035065005,3610,1347,2193,70
34001080003,4676,2450,2189,37
34001055017,7352,3171,4046,135
34001055007,2698,1756,880,62
34001055002,6317,4412,1812,93
34001115001,3685,2307,1306,72
34001010304,3367,151,3156,60
34029090002,8524,5069,3346,109
34029090040,4485,3034,1366,85
34029090024,6802,3953,2663,186
34029120015,4185,2909,1220,56
34029030053,3137,2088,999,50
34029090034,3378,2264,1081,33
34029020004,4394,2695,1576,123
34029035020,4329,2936,1311,82
34029035015,3203,1920,1223,60
34029070009,5235,2793,2364,78
34029020006,3258,2074,1125,59
34029123002,3714,2236,1397,81
34029120009,3541,2455,1044,42
34029050001,3384,1622,1692,70
34021055E03,1271,226,1008,37
34035055005,3349,1904,1343,102
34035055007,2688,1519,1078,91
34035055003,2250,1168,1034,48
34035070006,2535,556,1927,52
34021060003,3596,1981,1545,70
34021055N02,1290,112,1157,21
34021015006,3874,1529,2254,91
34021015049,4700,2899,1735,66
34021015031,6399,3306,2942,151
34035015003,3634,1534,2027,73
34035010002,3951,1780,2088,83
34035010005,3565,1919,1595,51
34035010006,3470,1828,1554,88
34035030009,3028,1596,1385,47
34009140004,2284,1290,958,36
34009040303,1774,1022,722,30
34029080008,2748,1967,736,45
34029060001,5595,3973,1493,129
34029060002,5566,3697,1764,105
34029030034,4173,2532,1559,82
34029035013,3409,2062,1284,63
34021015018,3193,1005,2092,96
34021055S08,2308,536,1721,51
34021015027,5029,2765,2158,106
34021005005,5703,2048,3545,110
34035055004,3137,1720,1332,85
34035050017,3529,1558,1900,71
34035040435,2789,510,2228,51
34021010011,4186,1465,2625,96
34021010009,2902,390,2476,36
34029035032,4716,3036,1571,109
34029120014,3007,1940,1021,46
34029130001,4331,2804,1449,78
34029025103,2379,1629,717,33
34035050007,7256,3733,3394,129
34035040523,3439,1271,2104,64
34021015003,3736,2317,1350,69
34021055N01,1624,127,1460,37
34021050010,2704,546,2088,70
34021010006,3109,694,2340,75
34021015009,4292,2243,1943,106
34021030011,3899,1229,2584,86
34035090003,1986,507,1448,31
34035090010,1390,354,1010,26
34035090007,2628,1067,1501,60
34039065602,2369,1026,1298,45
34039080019,3378,1370,1968,40
34039060205,2077,223,1816,38
34039060303,2195,187,1978,30
34039023811,1847,360,1444,43
34039095015,3083,795,2241,47
34039070303,1819,108,1688,23
34039070501,3406,496,2851,59
34025170015,3209,1485,1614,110
34025260002,4976,3534,1371,71
34017035307,1432,337,1061,34
34025130019,4802,3029,1713,60
34025003008,3345,1444,1823,78
34025250004,3496,2164,1263,69
34025240003,2349,1490,838,21
34025035002,3710,1910,1721,79
34025055001,3337,1601,1627,109
34039075201,3358,1358,1925,75
34019060001,4835,2672,2021,142
34019110005,3940,2279,1513,148
34013025001,3509,1973,1492,44
34013030513,2848,183,2636,29
34013055009,2709,280,2380,49
34013055003,4132,347,3704,81
34013055013,3916,325,3542,49
34013010112,2732,914,1754,64
34013080206,4167,1968,2117,82
34013075001,7215,3597,3521,97
34013095008,3207,253,2895,59
34013100003,2971,1184,1715,72
34013065203,3105,310,2752,43
34013050011,3494,1258,2194,42
34039065403,2408,264,2119,25
34039010302,2829,1724,1039,66
34025155025,3458,2027,1375,56
34025095019,5277,3257,1891,129
34025130016,3556,2102,1434,20
34025265003,3057,1800,1211,46
34025015001,2611,255,2267,89
34025155004,5098,2414,2567,117
34025105003,2959,1620,1266,73
34025082011,3448,2085,1287,76
34025025002,3845,1660,2065,120
34025003013,3404,1837,1504,63
34025100001,3532,1764,1704,64
34025015008,2824,669,2078,77
34029030026,2204,1610,569,25
34041075002,3208,1818,1309,81
34031065004,3098,1785,1228,85
34031040202,4215,557,3599,59
34039020108,1794,223,1556,15
34039100201,3510,1211,2204,95
34039100101,3280,1135,2079,66
34039025003,4080,1297,2688,95
34039025007,3563,1552,1948,63
34039080011,3005,1194,1782,29
34031040408,3142,169,2935,38
34031040502,2558,330,2195,33
34041010002,2880,1704,1097,79
34031040212,1566,275,1262,29
34031010101,3155,1475,1584,96
34031010118,5189,2914,2159,116
34025095027,6632,4348,2157,127
34025170001,3272,1326,1855,91
34025170002,2490,1014,1437,39
34019080002,3169,2058,1043,68
34005110002,3649,1658,1910,81
34005080003,5134,2886,2152,96
34005040001,5634,1280,4269,85
34005040009,2132,1094,1010,28
34005040012,2133,885,1203,45
34039085006,4904,1646,3128,130
34039085007,3772,1516,2198,58
34039065204,1496,638,837,21
34025185012,6788,3470,3247,71
34025090010,4764,2977,1736,51
34025047001,2890,2005,860,25
34025125002,3019,1795,1174,50
34025125008,1963,838,1078,47
34029070008,4424,3110,1297,17
34029035004,6433,3972,2328,133
34029085002,5021,2840,2118,63
34029030010,4727,2940,1649,138
34027020004,2893,1302,1539,52
34027145023,2919,1395,1490,34
34027190007,4127,2069,1969,89
34027190013,4344,2503,1756,85
34027080402,4324,2171,2071,82
34027075004,6453,4036,2303,114
34019045003,3445,1626,1707,112
34019105007,3729,2071,1557,101
34037080002,3153,2042,1011,100
34027050008,4016,2622,1347,47
34027040303,6738,3126,3435,177
34027040302,5244,2676,2447,121
34027105005,4068,2409,1570,89
34019125003,3522,1855,1561,106
34019005003,3917,2541,1291,85
34005195001,3835,2658,1073,104
34005075103,3111,1557,1459,95
34005075202,3854,1438,2367,49
34005190001,7410,1650,5601,159
34005065012,3761,2036,1658,67
34005150006,3876,1844,1922,110
34029090017,2867,1677,1160,30
34029090018,2689,1483,1168,38
34029090019,3600,2286,1262,52
34029090008,2602,1820,760,22
34029060008,3702,2630,1020,52
34029060006,4253,2913,1232,108
34029145001,1690,636,1003,51
34029145003,2057,1126,887,44
34029145002,3219,1655,1464,100
34029015001,3947,2275,1593,79
34029055029,3774,2394,1343,37
34029050002,2569,1598,908,63
34029035012,4104,2946,1115,43
34029003012,4833,2992,1804,37
34029003007,5203,3266,1861,76
34031005001,5522,2903,2446,173
34039060306,2247,161,2066,20
34039060204,1984,123,1802,59
34039005007,4866,2302,2498,66
34039090104,2435,824,1560,51
34039045504,1618,46,1546,26
34037040001,3638,2387,1148,103
34037120002,4217,3243,851,123
34037010005,2923,1756,1072,95
34005170003,5236,3214,1916,106
34039045404,1876,141,1711,24
34039045701,1841,630,1150,61
34039100104,5209,2117,3027,65
34039075402,2911,1082,1766,63
34039045602,2421,855,1517,49
34039100102,4104,1508,2508,88
34039050006,2264,1258,982,24
34039080017,3259,1171,2045,43
34041095701,2248,983,1178,87
34041020003,3091,2249,771,71
34041020004,3993,2749,1170,74
34039090205,2412,851,1518,43
34039095005,4255,462,3758,35
34039095022,3224,846,2338,40
34039015021,2934,1208,1649,77
34039040004,3672,2160,1430,82
34025082015,1726,1099,586,41
34025082016,3593,2295,1239,59
34025025003,3409,1676,1647,86
34025055003,3814,1931,1785,98
34025095014,3514,2255,1166,93
34025095006,4896,2382,2410,104
34025070001,4203,2527,1563,113
34029095001,1265,899,345,21
34029025319,2288,1447,817,24
34029035029,3006,2065,889,52
