GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
34035090008,2023,1694,613,534,327,48,215,12,1081
34035040439,2041,1407,115,552,664,33,123,1,1292
34035040440,1772,1336,51,536,708,39,67,0,1285
34035030004,1220,941,724,48,36,7,120,1,217
34035040551,1562,1266,478,192,304,9,299,1,788
34021055W15,1853,1371,34,227,1127,27,16,3,1337
34021055N12,2214,1847,209,829,832,41,22,3,1638
34021055N02,1547,1144,111,309,726,32,9,2,1033
34021055N09,1452,1037,93,554,409,42,12,7,944
34021055N06,1411,1177,219,211,759,24,13,1,958
34023077508,1877,1609,1067,156,108,13,258,2,542
34023077207,1012,848,584,52,40,8,168,2,264
34023077503,804,616,454,94,22,10,45,0,162
34023110011,1197,953,544,203,85,27,107,1,409
34023015001,1140,867,425,311,92,17,37,3,442
34023110014,1449,1155,781,175,111,25,80,2,374
34023005005,1313,1026,271,430,137,11,196,1,755
34023050010,1580,1226,749,104,114,18,266,2,477
34023125410,1857,1542,294,109,68,15,1057,0,1248
34023125412,806,676,121,68,19,9,460,1,555
34023077604,933,779,593,92,42,5,50,0,186
34023077605,1205,949,707,141,57,9,50,1,242
34023020014,1721,1360,968,97,60,8,232,2,392
34023020022,1059,848,480,84,69,8,214,0,368
34023050006,966,767,466,85,39,2,180,0,301
34023025057,1087,904,365,106,140,9,289,2,539
34023075002,1511,1188,574,211,139,35,265,4,614
34023075021,3336,2522,536,906,843,53,271,3,1986
34023075011,1699,1399,737,131,95,12,417,5,662
34023105025,2043,1475,365,55,57,10,995,0,1110
34023105016,1937,1646,591,73,108,7,872,0,1055
34023120005,1672,1357,1020,153,72,16,96,1,337
34023020006,675,519,344,65,40,5,66,0,175
34023115009,1626,1183,534,427,123,10,28,3,649
34023115007,1590,1213,571,433,91,17,12,0,642
34023110007,1474,1200,640,253,210,21,86,1,560
34023125508,1175,943,704,105,27,2,93,1,239
34023125512,1384,1111,750,126,35,9,188,2,361
34023077608,2296,1680,815,169,97,15,582,5,865
34027135020,1541,1172,833,191,58,24,80,2,339
34027135017,1491,1181,866,103,81,8,113,0,315
34027195001,1808,1551,685,638,89,24,139,0,866
34027160017,1915,1495,1151,110,39,14,164,0,344
34025155018,1357,1107,972,72,9,9,23,5,135
34025140022,1300,1007,755,34,13,4,201,1,252
34025080012,2417,1834,1335,128,46,9,316,2,499
34011020002,523,407,363,19,5,17,1,0,44
34011050303,908,646,265,123,241,26,6,0,381
34011050301,1211,805,208,159,423,40,12,2,597
34011070501,1176,906,164,523,225,20,22,2,742
34011070403,1407,1030,109,739,199,45,29,0,921
34011070504,1551,1100,109,729,273,33,35,2,991
34011070405,1474,1191,334,630,216,17,20,2,857
34011065001,1887,1451,929,230,254,50,24,1,522
34011070506,916,669,314,239,95,28,21,0,355
34011050302,1025,897,680,101,86,32,12,11,217
34025015007,864,846,667,65,85,7,21,1,179
34025005001,472,402,377,14,6,1,4,0,25
34025250002,1319,1044,873,86,40,13,17,1,171
34025090005,2073,1539,1178,60,25,5,271,1,361
34025047002,1707,1310,1096,96,25,8,74,2,214
34025247007,1196,979,713,62,84,6,111,0,266
34001010301,1404,1073,56,161,864,20,18,4,1017
34001010202,2615,1842,106,352,1325,31,87,4,1736
